County,Year-Month,Precipitation,Avg Rel Hum (%),Avg Wind Speed (mph),Wind Run (miles),windeventcount,Avg Soil Temp (F),AQI_PM25,AQI_PM10,FIRE_Acres_Burned,fungicide_lbs_prd_used,rodent_lbs_prd_used,rate_per_100k,log1p_rate_per_100k
San Luis Obispo,2008-08,0.0,71.48387096774194,3.587903225806452,2667.8500000000004,0.0,68.74226403823178,43.0,20.0,1354.48,19278.4549,8696.7515,1.8771728275478867,1.0568081549055368
San Luis Obispo,2008-09,0.0,69.70833333333333,3.3483333333333336,2408.75,0.0,66.43760869565217,46.0,21.0,6.01,14832.8655,4952.0648,2.628041958567042,1.2886930973919237
San Luis Obispo,2008-10,0.0,55.266129032258064,3.782258064516129,2810.65,0.0,61.87472191323693,42.0,37.0,121.47,8069.2063,1519.6689,3.378911089586196,1.4768000837963275
San Luis Obispo,2008-11,0.3399999999999999,64.95,3.8441666666666654,2770.3,0.0,58.58,53.0,24.0,1.0,2864.7362,823.6945,6.006953048153237,1.9469029486599725
San Luis Obispo,2008-12,1.2075,69.57258064516128,3.794354838709677,2823.875,0.0,51.86451612903225,53.0,11.0,0.12,2116.5764,332.3921,4.8806493516245055,1.7716671897629017
San Luis Obispo,2009-01,0.595,54.572580645161295,3.9112903225806455,2908.175,0.5,50.836612903225806,63.5,25.0,1.0,1839.5658,1284.3914,3.356392996326614,1.4716444205435573
San Luis Obispo,2009-02,3.4425,72.125,3.7401785714285714,2514.4,0.25,51.40625,22.5,8.5,0.0,6561.5409,714.8789,1.1187976654422047,0.7508487888574429
San Luis Obispo,2009-03,1.2275,66.94354838709677,4.209677419354839,3128.95,0.0,54.783815350389325,38.0,25.0,0.0,9001.6467,2989.8407,2.6105278860318117,1.2838539904720745
San Luis Obispo,2009-04,0.5125,65.225,4.1466666666666665,2984.575,0.0,57.27166666666666,39.0,48.5,5.2,18231.8178,5178.6006,1.1187976654422047,0.7508487888574429
San Luis Obispo,2009-05,0.27,69.93548387096774,4.054838709677419,3015.3,0.0,63.52903225806452,39.5,32.0,8.11,21201.0813,7593.1989,2.6105278860318117,1.2838539904720745
San Luis Obispo,2009-06,0.105,73.19166666666666,3.91,2814.125,0.0,65.5925,38.5,16.0,84.33,18885.9309,14896.821,2.9834604411792127,1.3821508991197669
San Luis Obispo,2009-07,0.0,69.86290322580645,3.812903225806452,2837.525,0.0,68.20241935483871,53.0,19.0,22.16,18467.5905,27376.5167,1.1187976654422047,0.7508487888574429
San Luis Obispo,2009-08,0.0025,68.54838709677419,3.6637096774193534,2729.875,0.0,67.43896889400922,52.0,19.0,3395.5,14548.5302,17241.5557,2.237595330884409,1.1748308724251582
San Luis Obispo,2009-09,0.0125,66.525,3.506666666666667,2523.425,0.0,66.06827586206897,42.0,13.0,6.3,14178.6,2908.2683,3.356392996326614,1.4716444205435573
San Luis Obispo,2009-10,1.775,63.87096774193549,4.291935483870968,3193.525,0.25,61.68122119815668,52.0,23.0,1.65,10152.659,2096.9134,3.356392996326614,1.4716444205435573
San Luis Obispo,2009-11,0.0825,61.3,3.690833333333333,2658.725,0.25,55.49698275862069,59.5,24.5,1.3,5070.993,1442.1956,2.237595330884409,1.1748308724251582
San Luis Obispo,2009-12,2.1075,73.66935483870968,3.47016129032258,2578.75,0.0,50.961155913978494,61.0,14.0,1.0,2451.4446,416.4441,2.9834604411792127,1.3821508991197669
San Luis Obispo,2010-01,5.235,73.91935483870968,3.7435483870967743,2782.525,0.0,51.69516129032258,32.0,18.0,0.0,3082.4322,563.271,6.301057094990289,1.9880191452036629
San Luis Obispo,2010-02,4.195,78.26785714285714,3.846428571428571,2582.875,0.25,53.3375,45.0,18.0,0.0,5916.4535,1206.397,3.7065041735237,1.548945418762144
San Luis Obispo,2010-03,1.315,68.43548387096774,3.857258064516129,2871.35,0.0,55.20978865406006,51.0,30.5,23.0,14502.404,1463.4305,1.48260166940948,0.9093070705434866
San Luis Obispo,2010-04,2.5475,72.23448275862069,4.17735632183908,2987.25,0.0,58.0176724137931,52.0,31.0,1.0,22780.383,5234.2027,3.7065041735237,1.548945418762144
San Luis Obispo,2010-05,0.455,68.73387096774194,4.294354838709677,3195.425,0.0,61.7269623655914,58.0,40.0,2.26,19742.7055,6966.8206,0.0,0.0
San Luis Obispo,2010-06,0.165,72.25833333333334,4.0025,2878.425,0.0,66.10583333333334,56.0,37.0,89.78,18488.1252,16321.1425,2.2239025041142195,1.1705925835277626
San Luis Obispo,2010-07,0.3,75.67741935483872,3.8024193548387095,2827.575,0.0,67.09120370370371,43.0,12.0,117.75,19551.5762,29357.5461,4.077154590876069,1.6247509847583492
San Luis Obispo,2010-08,0.0925,72.7258064516129,3.640322580645161,2706.975,0.0,66.85849058477675,35.0,9.0,89.85,13427.7756,21766.1181,3.7065041735237,1.548945418762144
San Luis Obispo,2010-09,0.0475,66.76666666666667,3.5066666666666664,2523.6000000000004,0.0,65.13351851851851,43.5,22.0,6.81,11722.4333,3643.0475,5.93040667763792,1.9359184951218298
San Luis Obispo,2010-10,1.7225,72.84038978494624,3.3801075268817207,2377.4,0.0,62.80897177419354,41.0,23.0,3.36,12942.377,2042.9109,14.08471585939006,2.71368203646346
San Luis Obispo,2010-11,1.5074999999999998,66.87757352941176,3.660968137254902,2270.325,0.25,56.67446078431372,54.0,21.0,156.0,3870.5501,835.798,9.636910851161618,2.3643301082211154
San Luis Obispo,2010-12,7.23,78.35483870967742,3.7225806451612895,2077.575,0.25,54.34946236559139,47.0,14.0,0.0,1724.6122,146.5529,5.93040667763792,1.9359184951218298
San Luis Obispo,2011-01,1.7525,66.65255376344086,3.6877016129032256,2476.1,0.0,51.71411290322581,55.0,25.0,2.0,2422.9671,3000.5952,3.320567595687689,1.4633867815160548
San Luis Obispo,2011-02,3.4675,67.02678571428572,4.167857142857143,2800.9,0.0,51.5125,53.0,23.0,0.1,4231.1824,1508.633,1.1068558652292295,0.7451967249022842
San Luis Obispo,2011-03,5.745,76.16935483870967,4.07983870967742,3036.2,0.0,54.799032258064514,54.0,21.0,0.0,11888.1672,1671.3514,2.2137117304584595,1.167426571462793
San Luis Obispo,2011-04,0.3374999999999999,70.10833333333333,3.4691666666666667,2501.225,0.0,59.72416666666667,66.5,46.0,0.0,20147.4308,9663.8889,2.582663685534869,1.2761065699862224
San Luis Obispo,2011-05,1.07,70.29032258064517,3.9612903225806457,2943.6,0.0,62.08467741935484,64.0,44.0,1216.06,22336.6673,31748.1181,1.8447597753820493,1.045478626537696
San Luis Obispo,2011-06,1.2325,76.34166666666667,3.96,2850.575,0.0,65.9389880952381,52.5,26.0,33.78,21622.1134,89886.6141,4.79637541599333,1.7572327939262955
San Luis Obispo,2011-07,0.4225,74.62096774193549,3.7524193548387097,2789.95,0.0,69.04758064516129,53.0,22.0,311.79,29115.9168,169766.0055,9.223798876910248,2.324718225777981
San Luis Obispo,2011-08,0.2275,75.79838709677419,3.645967741935484,2711.2,0.0,68.06370967741935,51.0,19.0,301.62,23208.0867,153852.3594,3.689519550764099,1.545330136009045
San Luis Obispo,2011-09,0.3525,74.975,3.3375000000000004,2400.575,0.0,66.795,54.0,25.0,56.55,11199.4998,40215.3798,6.641135191375379,2.0335461773992902
San Luis Obispo,2011-10,1.1825,70.54699666295883,3.414321468298109,2500.375,0.0,63.77711345939934,54.0,28.0,3.98,10206.4064,6443.6593,10.330654742139478,2.427511861732057
San Luis Obispo,2011-11,2.295,70.89166666666667,3.450833333333333,2486.525,0.0,56.07666666666667,48.5,21.5,63.11,2863.4904,1044.2389,9.59275083198666,2.360169883387998
San Luis Obispo,2011-12,0.1675,61.846774193548384,3.4661290322580647,2579.775,0.25,50.19093437152392,68.0,31.0,9.02,1377.8346,459.3938,8.11694301168102,2.210134551807867
San Luis Obispo,2012-01,2.5225,63.13554590570719,3.559460297766749,2540.575,0.0,50.567879298121234,56.0,33.0,28.59,1819.6941,1935.8267,8.389843182887638,2.2396285926427666
San Luis Obispo,2012-02,0.52,64.7844827586207,3.9146551724137937,2723.275,0.0,52.53103448275862,52.0,31.0,8.2,2962.591,4558.1235,4.377309486723985,1.6821881536798164
San Luis Obispo,2012-03,1.985,70.39516129032259,3.4016129032258062,2533.675,0.0,54.0008064516129,34.0,17.0,4.8500000000000005,8437.0757,2347.7635,4.377309486723985,1.6821881536798164
San Luis Obispo,2012-04,2.12,70.07011494252873,3.2816954022988507,2337.675,0.0,58.65431034482759,51.0,28.0,0.25,19770.9631,7872.6239,4.012533696163653,1.6119415150367562
San Luis Obispo,2012-05,0.405,69.95161290322581,3.564516129032258,2652.225,0.0,63.07983870967742,61.0,38.0,6.13,35001.3663,79484.2575,1.8238789528016603,1.0381114549735304
San Luis Obispo,2012-06,0.315,69.425,3.6833333333333336,2648.875,0.0,65.43666666666667,56.0,30.5,49.900000000000006,26312.7572,184612.2492,1.0943273716809965,0.7392324381853812
San Luis Obispo,2012-07,0.3175,73.28948832035596,3.052419354838709,2270.975,0.0,67.58717677931388,44.0,19.0,2602.97,34892.2666,151785.8634,2.5534305339223247,1.2679134844578344
San Luis Obispo,2012-08,0.09,68.60483870967742,3.537903225806452,2634.3,0.0,70.20725806451613,36.0,21.0,79.25,17466.9631,145135.8683,2.5534305339223247,1.2679134844578344
San Luis Obispo,2012-09,0.02,72.475,3.2205434782608693,2148.0,0.0,69.16311594202898,46.0,24.5,23.35,9430.3058,21848.2592,2.918206324482657,1.3656339788001068
San Luis Obispo,2012-10,0.5150000000000001,67.35483870967741,3.581451612903226,2667.9,0.25,66.57524193548387,41.0,26.0,3.0,6447.1434,10290.6246,2.5534305339223247,1.2679134844578344
San Luis Obispo,2012-11,1.185,67.2,3.7633333333333328,2705.65,0.0,59.09444444444444,44.5,22.5,23.4,2748.192,1881.7438,2.5534305339223247,1.2679134844578344
San Luis Obispo,2012-12,3.2975,76.28225806451613,3.479838709677419,2585.425,0.0,53.95063667232598,37.0,13.0,0.0,2177.2862,1308.0961,2.1886547433619925,1.1595991173070246
San Luis Obispo,2013-01,0.97,63.44354838709677,3.418548387096774,2542.7,0.0,49.38802270011947,58.0,23.0,0.0,1504.4423,2353.1228,2.17654698076658,1.1557947517194638
San Luis Obispo,2013-02,0.5725,69.21428571428572,3.365178571428572,2263.7,0.0,50.88660714285714,56.5,30.0,4.0,2864.5131,7249.4233,2.17654698076658,1.1557947517194638
San Luis Obispo,2013-03,0.625,70.19354838709677,3.603225806451613,2679.95,0.0,55.84112903225807,45.0,24.0,2.4,13012.6196,10288.2908,1.8137891506388164,1.034532027185121
San Luis Obispo,2013-04,0.37,69.865,3.9033333333333338,2813.1,0.0,59.88166666666667,56.5,39.5,12.1,27148.509,17576.7324,2.17654698076658,1.1557947517194638
San Luis Obispo,2013-05,0.465,67.32258064516128,4.161290322580646,3095.625,0.0,63.89919354838709,67.0,56.0,30.05,28665.8191,38203.5644,2.17654698076658,1.1557947517194638
